"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","7 pages viewed a total of 39 times by 2 Anonymous users","https://tenovos.com/resources/blog/digital-rights-management-in-dam-financial-services/, https://tenovos.com/resources/blog/digital-rights-management-in-dam-financial-services, https://tenovos.com/, https://tenovos.com/tenovos-aws-better-together-cloud-dam-solution/, https://tenovos.com/resources/blog/, https://tenovos.com/resources/, https://tenovos.com/resources/blog/the-power-of-digital-rights-management-in-dam-for-financial-services-teams/",7,39,2,"Jul 27, 2023",,,
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","5 pages clicked a total of 27 times by 2 Anonymous users","https://tenovos.com/resources/blog/digital-rights-management-in-dam-financial-services/, https://tenovos.com/resources/blog/, https://tenovos.com/resources/, https://tenovos.com/, https://tenovos.com/resources/blog/the-power-of-digital-rights-management-in-dam-for-financial-services-teams/",5,,2,"Jul 27, 2023",27,,
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","6 pages viewed a total of 18 times by 1 Anonymous user","https://tenovos.com/tenovos-runs-on-amazon-web-services/, https://tenovos.com/, https://tenovos.com/why/finserv-digital-asset-management-software/, https://tenovos.com/download-inclusive-metadata-dei-in-dam/, https://tenovos.com/tenovos-aws-better-together-cloud-dam-solution/, https://tenovos.com/platform/rights-management/",6,18,1,"Jul 26, 2023",,,
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","2 pages clicked a total of 16 times by 1 Anonymous user","https://tenovos.com/, https://tenovos.com/tenovos-runs-on-amazon-web-services/",2,,1,"Jul 26, 2023",16,,
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","6 pages viewed a total of 48 times by 1 Anonymous user","https://tenovos.com/resources/, https://tenovos.com/tenovos-runs-on-amazon-web-services/, https://tenovos.com/resources/blog/, https://tenovos.com/tenovos-aws-better-together-cloud-dam-solution/, https://tenovos.com/msa/, https://tenovos.com/",6,48,1,"Jul 25, 2023",,,
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","3 pages clicked a total of 84 times by 1 Anonymous user","https://tenovos.com/tenovos-runs-on-amazon-web-services/, https://tenovos.com/tenovos-aws-better-together-cloud-dam-solution/, https://tenovos.com/",3,,1,"Jul 25, 2023",84,,
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Jul 25, 2023",,1,1
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","2 pages viewed a total of 9 times by 1 Anonymous user","https://tenovos.com/, https://tenovos.com/resources/",2,9,1,"Jul 24, 2023",,,
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","1 page clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jul 24, 2023",4,,
"/discover/account/detail/8b305fcf19f20c5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Ronyx Srl","Italy - ronyx.it","1 keyword researched a total of 1 time by 1 anonymous user","canto",,,1,"May 30, 2023",,1,1
