"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 1 time by 1 anonymous user","campaign monitoring",,,1,"Jun 17, 2023",,1,1
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 2 times by 2 anonymous users","marketing performance",,,2,"Jun 13, 2023",,1,2
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"Jun 11, 2023",,1,1
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 1 time by 1 anonymous user","content delivery network",,,1,"Jun 9, 2023",,1,1
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",,,1,"May 12, 2023",,1,2
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 page viewed a total of 2 times by 2 Anonymous users","https://tenovos.com/resources/blog/digital-asset-management-business-case/",1,2,2,"Apr 25, 2023",,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 page clicked a total of 3 times by 2 Anonymous users","https://tenovos.com/resources/blog/digital-asset-management-business-case/",1,,2,"Apr 25, 2023",3,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","2 pages viewed a total of 3 times by 3 Anonymous users","https://tenovos.com/resources/blog/digital-asset-management-business-case/, https://tenovos.com/resources/blog/benefits-of-good-dam-metadata-for-creatives/",2,3,3,"Apr 24, 2023",,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","2 pages clicked a total of 5 times by 3 Anonymous users","https://tenovos.com/resources/blog/digital-asset-management-business-case/, https://tenovos.com/resources/blog/benefits-of-good-dam-metadata-for-creatives/",2,,3,"Apr 24, 2023",5,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/hiring-your-dam-dream-team/",1,1,1,"Apr 22, 2023",,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 page clicked a total of 4 times by 1 Anonymous user","https://tenovos.com/resources/blog/hiring-your-dam-dream-team/",1,,1,"Apr 22, 2023",4,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","7 pages viewed a total of 8 times by 4 Anonymous users","https://tenovos.com/resources/blog/challenges-why-users-hate-your-dam/, https://tenovos.com/resources/blog/digital-asset-management-business-case/, https://tenovos.com/resources/blog/benefits-of-good-dam-metadata-for-creatives/, https://tenovos.com/resources/webinars/3-productivity-reports-webinar/, https://tenovos.com/resources/blog/hiring-your-dam-dream-team/, https://tenovos.com/resources/blog/the-three-top-dam-productivity-reports-youll-need-this-year/, https://tenovos.com/resources/guides-dei-inclusive-metadata/",7,8,4,"Apr 21, 2023",,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","6 pages clicked a total of 8 times by 3 Anonymous users","https://tenovos.com/resources/blog/the-three-top-dam-productivity-reports-youll-need-this-year/, https://tenovos.com/resources/blog/challenges-why-users-hate-your-dam/, https://tenovos.com/resources/webinars/3-productivity-reports-webinar/, https://tenovos.com/resources/blog/benefits-of-good-dam-metadata-for-creatives/, https://tenovos.com/resources/guides-dei-inclusive-metadata/, https://tenovos.com/resources/blog/digital-asset-management-business-case/",6,,3,"Apr 21, 2023",8,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/webinars/inclusive-metadata-steps-to-address-diversity-equity-and-inclusion-in-your-dam/",1,1,1,"Apr 20, 2023",,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/webinars/inclusive-metadata-steps-to-address-diversity-equity-and-inclusion-in-your-dam/",1,,1,"Apr 20, 2023",1,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/resources/webinars/inclusive-metadata-steps-to-address-diversity-equity-and-inclusion-in-your-dam/",1,,1,"Apr 19, 2023",2,,
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"Apr 10, 2023",,1,2
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Apr 2, 2023",,1,1
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Mar 21, 2023",,1,1
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",,,1,"Mar 20, 2023",,1,2
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 6 times by 1 anonymous user","content hub",,,1,"Mar 19, 2023",,1,6
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Mar 12, 2023",,1,1
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Mar 7, 2023",,1,1
"/discover/account/detail/937463bedac9961/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","The Juice","Kenya - thejuicehq.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/supercharge-content-marketing/",1,,1,"Feb 23, 2023",1,,
